字段,标题1
"Would have been a quarter that, at least temporarily, would have pushed the stock into the 80's. Then came the CEO/Chair announcements. Funny thing is, had this happened a year ago before sales bottomed, the resignations would have pushed the stock up. Bad timing for investors but they built a great company and helped so many people. Best wishes.",
"""...making Gilead a core holding of mine...""It's probably 'dead' money for a long time.  At best.It will take one (or more) big catalysts to get Mr. Market interested in this dog again.  Too many badly burned fingers.  No big catalysts in sight (that I can see...but what do I know?!)",
"Disagree in your ""stabilization in sight"". Do a bit better on your research and numbers. Real growth for GILD/KITE throughout 2018 in store with Genvoya, Biktarvy, Discovey, yescarta and Truvada.seekingalpha.com/...Revenue for Q2 2018 was $5.65B - a beat of analysts's $440M. But, Q1 2018 revenues were $5.1B - so revenues beat by $560M. I think this trend continues because HCV will not fall further from $1B a quarter. $5.9B in Q3 2018 seems very likely IMO with EPS over $2.20.",
"I still look at a purchase of the stock for $77 to really be $24 for $24 in cash per share and then $53 for the operating company that should easily earn $6 per share (8-9x earnings) and growing slowly now too as HCV can't really go down much more and HIV and Yescarta grow. You're waiting for the $24 to be reinvested to return you more than bank rates! That should be pretty easy eventually. And those $6 earnings also include $4-5 billion per year in R&D. You don't spend that kind of money without discovering something! And the company has many irons in the fire here. The stock is still a VERY good value at $77, should be valued at least at 12-15x the $6 earnings plus the $24 cash reinvestment option.",
They will buy glpg anyway. I think they will buy this year after finch 2 result in aug/sept.,
Filgotinib will be their growth engine going forward. I think they will buy Galapagos next year in order to get 100% of the revenues.,
Stabilization was supposedly in sight last year for 2018... we will see...it does look more promising this time but the -20%/-40% was definitely not my expectation coming into 2018. Fairly valued if stabilization truly happens at end of 2018.,Gilead Sciences: Stabilisation In Sight
Stabilization was supposedly in sight last year for 2018... we will see...it does look more promising this time but the -20%/-40% was definitely not my expectation coming into 2018. Fairly valued if stabilization truly happens at end of 2018.,Cerner Corp. Will Continue To Thrive
"Contrary to my prior 700 CHK posts, I believe that the company might be approaching a reasonable investment. Another major sale and I will sent management a Christmas card.",
"Thanks for the article! My question is overall, does this sale make a gain or is it considered as a loss for this asset sale? Thanks again!",
"Bad session yesterdayThere will be more falls to 3.60, before climbing",
hi guys I was surprised to see chk drop today but actually quite happy as I believe the company is that much less risky and picked up more shares . I also got back into my swn . this reminds me of teck q4 2016 er . the street was looking for ~ minus thirty cents eps and they crushed it with 1 cent eps . the stock tanked on the news . I decided to buy . wish I got more but got lucky and it never looked back . we have all (ex vangel) been waiting for the day when chk never looks back and we must be getting closer !,
"What can I say? For 2 years I have been saying that management must make significant sales to reduce debt, nothing happened, saw it go down to less than $3 and then back up slightly, finally gave up and got out a few days ago. And now this. The Gods favour the patient....",
