字段,标题1
that's why institutions own over 40% of the stock hhahahahha,
"people really do not understand that Biotime was a completely different company . They had nothing to do with regenerative medicine AT ALL 10, 20, and 30 years ago ! They are legitimate and misunderstood and in my opinion should have changed their name so that people wouldn't get it confused with the shitty company biotime use to be!",
"Nearly 30 years with no product brought to market?  Mr. Jensen would say that if a company goes 10 years without bringing a product to market, it probably never will.  Not for the faint of heart, this one.",
"Wow, so many spelling mistakes and grammatical errors it is impossible to take this serious.When you closed off the article with... 'In a series of future articles, we will look at its wet AMD product Oprogen, and its valuation.' I now know the author had ZERO knowledge of this company and just decided to write an article because someone else wrote one last week and received some reads. Jump on the bandwagon! You are going to possibly be an investor in 72 hrs? What? 100 shares?Seriously where do you people come from? Is this all you have to do with your time and your life? Can you not find a job or a credible source of income? It's spelled ""Opregen"" not oprOgen and it is not for WET AMD it is for DRY AMD.",
"I'm long BTX, but the stock has been disappointing to say the least and in the last 2 years has never closed above $4/share. Let's hope some value is realized and that this is a good deal.",
highly undervalued along with subsidiary Asterias!,A Look At BioTime: Part 1 - Introduction And Renevia
highly undervalued along with subsidiary Asterias!,Advanced Disposal Services: Asymmetric But Speculative
NASH is a complicated disease but if you take the time to research Galectins you will find out it is the primary reason the cycle persists.  Blocking Galectins in mice models reverses fibrosis and cirrhosis and doesnt allow the scarring of tissues.  Recently Galectin Therapeutics announced pivotal NASH data whereby they could reduce the  HVPG of patients without esophageal varaces.  So the disease used to be a challenge but now its very cut and dry.  Blocking the Galectin controls the disease from progressing.  What is the point of CVC if you have to treat 20 people to save one.  Its not an efficient drug and will not likely get approved.,
No risk no reward. That’s biotech. Agn a very cheap stock and that’s why Blaupost has been buying.,
"Thanks for writing this article about an important disease condition. Here is a listing, for those interested, of some of the RNAi/miRNA companies working in the fibrosis/NASH space:Regulus (RGLS), Arcturus (ARCT), Miragen (MGEN) and Dicerna (DRNA)-all very early stage of development, but this new drug modality holds promise against NASH, especially since liver targeting has been demonstrated.",
So no position in the companies mentioned so why write an article about NASH and Allergan's progress with their lead cpd?,NASH: Challenges In Developing Therapies And Allergan's Risky Bet
Hopefully PGNX works out. Bought the equity a while ago and have been rolling $4 puts for a couple months.,
"ABIO, is GUNNA POP straight Up and SKYROCKET going from.64 cents to target price of $2.40 #CURES #HEART #FALIURE  SHORT SQUEEZE COMING low float=$$$$$",
"Avisol, Thank you for the continued coverage. I initiated a decent position in PGNX over the past month and am long.  That said, any point at which you suggest taking some profits ""off the table"" before/after AZEDRA PDUFA and before/after 1404 results announcement in Q3?",
